ensembl_gene_id	go_id
ENSCABG00000022928	GO:0005813
ENSCABG00000022928	GO:0051897
ENSCABG00000022928	GO:0010628
ENSCABG00000022928	GO:0010629
ENSCABG00000022928	GO:0001650
ENSCABG00000022928	GO:0010971
ENSCABG00000022928	GO:0000977
ENSCABG00000022928	GO:1902882
ENSCABG00000022928	GO:0048839
ENSCABG00000022928	GO:0010800
ENSCABG00000022928	GO:0033138
ENSCABG00000022928	GO:0005938
ENSCABG00000022928	GO:0051881
ENSCABG00000022928	GO:0010468
ENSCABG00000022928	GO:0050679
ENSCABG00000022928	GO:0010821
ENSCABG00000022928	GO:0061418
ENSCABG00000022928	GO:0071500
ENSCABG00000022928	GO:1901858
ENSCABG00000022928	GO:1904031
ENSCABG00000022928	GO:1904120
ENSCABG00000022929	GO:0006355
ENSCABG00000022929	GO:0008284
ENSCABG00000022929	GO:0030335
ENSCABG00000022929	GO:0003713
ENSCABG00000022929	GO:0003714
ENSCABG00000022929	GO:0000978
ENSCABG00000022929	GO:0030374
ENSCABG00000022931	GO:0008270
ENSCABG00000022931	GO:0003677
ENSCABG00000022931	GO:0070579
ENSCABG00000022931	GO:0006211
ENSCABG00000022931	GO:0080111
ENSCABG00000022931	GO:0008284
ENSCABG00000022931	GO:0005506
ENSCABG00000022931	GO:0008327
ENSCABG00000022931	GO:0031062
ENSCABG00000022931	GO:0090310
ENSCABG00000022932	GO:0055085
ENSCABG00000022932	GO:0022857
ENSCABG00000022932	GO:0005743
ENSCABG00000022932	GO:0005739
ENSCABG00000022933	GO:0017108
ENSCABG00000022933	GO:0017116
ENSCABG00000022933	GO:0033567
ENSCABG00000022933	GO:0005654
ENSCABG00000022933	GO:0005634
ENSCABG00000022933	GO:0005739
ENSCABG00000022933	GO:1902990
ENSCABG00000022933	GO:0003677
ENSCABG00000022933	GO:0006260
ENSCABG00000022933	GO:0006284
ENSCABG00000022933	GO:0000784
ENSCABG00000022933	GO:0003678
ENSCABG00000022933	GO:0000723
ENSCABG00000022933	GO:0045740
ENSCABG00000022933	GO:0000076
ENSCABG00000022933	GO:0043139
ENSCABG00000022933	GO:0006264
ENSCABG00000022933	GO:0042645
ENSCABG00000022933	GO:0000729
ENSCABG00000022933	GO:0016890
ENSCABG00000022933	GO:0043137
ENSCABG00000022933	GO:0004518
ENSCABG00000022933	GO:0005760
ENSCABG00000022933	GO:0043504
ENSCABG00000022933	GO:0090305
ENSCABG00000022934	GO:0046872
ENSCABG00000022934	GO:0005737
ENSCABG00000022934	GO:0017124
ENSCABG00000022935	GO:0003676
ENSCABG00000022935	GO:0005654
ENSCABG00000022935	GO:0005634
ENSCABG00000022935	GO:0030855
ENSCABG00000022936	GO:0046983
ENSCABG00000022936	GO:0006355
ENSCABG00000022936	GO:0003407
ENSCABG00000022936	GO:0007623
ENSCABG00000022936	GO:0021554
ENSCABG00000022936	GO:0009649
ENSCABG00000022937	GO:0017124
ENSCABG00000022937	GO:0030018
ENSCABG00000022937	GO:0045214
ENSCABG00000022937	GO:0008092
ENSCABG00000022937	GO:0051371
ENSCABG00000022937	GO:0031674
ENSCABG00000022938	GO:0004842
ENSCABG00000022938	GO:0005829
ENSCABG00000022938	GO:0001650
ENSCABG00000022938	GO:0007283
ENSCABG00000022939	GO:0008270
ENSCABG00000022939	GO:0005654
ENSCABG00000022939	GO:0005829
ENSCABG00000022939	GO:0030163
ENSCABG00000022939	GO:0008134
ENSCABG00000022939	GO:0004842
ENSCABG00000022939	GO:0061630
ENSCABG00000022939	GO:0016567
ENSCABG00000022939	GO:0031625
ENSCABG00000022939	GO:0006513
ENSCABG00000022939	GO:0043161
ENSCABG00000022939	GO:0031463
ENSCABG00000022939	GO:0031146
ENSCABG00000022939	GO:0019005
ENSCABG00000022939	GO:0031465
ENSCABG00000022939	GO:0031467
ENSCABG00000022939	GO:0031464
ENSCABG00000022939	GO:0032436
ENSCABG00000022939	GO:0031462
ENSCABG00000022939	GO:0045116
ENSCABG00000022939	GO:0034450
ENSCABG00000022939	GO:0031466
ENSCABG00000022939	GO:0031461
ENSCABG00000022939	GO:0061663
ENSCABG00000022939	GO:0097602
ENSCABG00000022941	GO:0030145
ENSCABG00000022941	GO:0004177
ENSCABG00000022941	GO:0005737
ENSCABG00000022941	GO:0042803
ENSCABG00000022941	GO:0005739
ENSCABG00000022941	GO:0016485
ENSCABG00000022941	GO:0006508
ENSCABG00000022941	GO:0003094
ENSCABG00000022941	GO:0070006
ENSCABG00000022942	GO:0070403
ENSCABG00000022945	GO:0005737
ENSCABG00000022946	GO:0046983
ENSCABG00000022946	GO:0005515
ENSCABG00000022947	GO:0051015
ENSCABG00000022947	GO:0007155
ENSCABG00000022947	GO:0045296
ENSCABG00000022947	GO:0005912
ENSCABG00000022948	GO:0005515
ENSCABG00000022948	GO:0098978
ENSCABG00000022948	GO:0099054
ENSCABG00000022948	GO:1902004
ENSCABG00000022949	GO:0051015
ENSCABG00000022949	GO:0007155
ENSCABG00000022949	GO:0045296
ENSCABG00000022949	GO:0005912
ENSCABG00000022949	GO:0086091
ENSCABG00000022949	GO:0098911
ENSCABG00000022949	GO:0030027
ENSCABG00000022949	GO:0098609
ENSCABG00000022949	GO:0008013
ENSCABG00000022949	GO:0005916
ENSCABG00000022949	GO:0086073
ENSCABG00000022950	GO:0008476
ENSCABG00000022950	GO:0006478
ENSCABG00000022951	GO:0016021
ENSCABG00000022951	GO:0004930
ENSCABG00000022951	GO:0007186
ENSCABG00000022951	GO:0004984
ENSCABG00000022952	GO:0005634
ENSCABG00000022952	GO:0003700
ENSCABG00000022952	GO:0006355
ENSCABG00000022952	GO:0003677
ENSCABG00000022952	GO:0005515
ENSCABG00000022952	GO:0000977
ENSCABG00000022952	GO:0000122
ENSCABG00000022953	GO:0055085
ENSCABG00000022953	GO:0022857
ENSCABG00000022953	GO:0005743
ENSCABG00000022953	GO:0005778
ENSCABG00000022953	GO:0051087
ENSCABG00000022953	GO:0015217
ENSCABG00000022953	GO:0015228
ENSCABG00000022953	GO:0080122
ENSCABG00000022953	GO:0005347
ENSCABG00000022953	GO:0015230
ENSCABG00000022953	GO:0044610
ENSCABG00000022953	GO:0051724
ENSCABG00000022953	GO:0006635
ENSCABG00000022953	GO:0015867
ENSCABG00000022953	GO:0015908
ENSCABG00000022953	GO:0005777
ENSCABG00000022953	GO:0005779
ENSCABG00000022954	GO:0005737
ENSCABG00000022954	GO:0005634
ENSCABG00000022954	GO:0003713
ENSCABG00000022954	GO:0003785
ENSCABG00000022954	GO:0010735
ENSCABG00000022954	GO:0005654
ENSCABG00000022954	GO:0001764
ENSCABG00000022954	GO:0045944
ENSCABG00000022954	GO:0005829
ENSCABG00000022954	GO:0000976
ENSCABG00000022954	GO:0003700
ENSCABG00000022954	GO:0030900
ENSCABG00000022954	GO:0045893
ENSCABG00000022954	GO:0031175
ENSCABG00000022954	GO:2001234
ENSCABG00000022954	GO:0030036
ENSCABG00000022954	GO:0043154
ENSCABG00000022954	GO:0003779
ENSCABG00000022955	GO:0005737
ENSCABG00000022955	GO:0005634
ENSCABG00000022955	GO:0003713
ENSCABG00000022955	GO:0003785
ENSCABG00000022955	GO:0010735
ENSCABG00000022956	GO:0005515
ENSCABG00000022956	GO:0005829
ENSCABG00000022956	GO:0032486
ENSCABG00000022956	GO:0017137
ENSCABG00000022956	GO:0043547
ENSCABG00000022956	GO:0005096
ENSCABG00000022956	GO:0045732
ENSCABG00000022956	GO:0005921
ENSCABG00000022956	GO:0048227
ENSCABG00000022956	GO:0032483
ENSCABG00000022957	GO:0006511
ENSCABG00000022957	GO:0031625
ENSCABG00000022957	GO:0031461
ENSCABG00000022957	GO:0005654
ENSCABG00000022957	GO:0031462
ENSCABG00000022958	GO:0003676
ENSCABG00000022958	GO:0003677
ENSCABG00000022959	GO:0003824
ENSCABG00000022959	GO:0004018
ENSCABG00000022959	GO:0009152
ENSCABG00000022959	GO:0005829
ENSCABG00000022959	GO:0051262
ENSCABG00000022959	GO:0006167
ENSCABG00000022960	GO:0003676
ENSCABG00000022960	GO:0035278
ENSCABG00000022960	GO:0031047
ENSCABG00000022960	GO:0060213
ENSCABG00000022960	GO:1900153
ENSCABG00000022963	GO:0005515
ENSCABG00000022963	GO:0005654
ENSCABG00000022963	GO:0005829
ENSCABG00000022963	GO:0005634
ENSCABG00000022963	GO:0005737
ENSCABG00000022963	GO:0005886
ENSCABG00000022963	GO:0005768
ENSCABG00000022965	GO:0016020
ENSCABG00000022965	GO:0055085
ENSCABG00000022965	GO:0006811
ENSCABG00000022965	GO:0005216
ENSCABG00000022965	GO:0070588
ENSCABG00000022965	GO:0005245
ENSCABG00000022965	GO:0005891
ENSCABG00000022965	GO:0030317
ENSCABG00000022965	GO:0008332
ENSCABG00000022965	GO:0019228
ENSCABG00000022965	GO:0070509
ENSCABG00000022965	GO:0030431
ENSCABG00000022967	GO:0016192
ENSCABG00000022967	GO:0006886
ENSCABG00000022967	GO:0015031
ENSCABG00000022967	GO:0030117
ENSCABG00000022967	GO:0030123
ENSCABG00000022967	GO:0010008
ENSCABG00000022967	GO:0098978
ENSCABG00000022967	GO:0030424
ENSCABG00000022967	GO:0098793
ENSCABG00000022967	GO:0098794
ENSCABG00000022967	GO:0099003
ENSCABG00000022967	GO:0072657
ENSCABG00000022967	GO:0008089
ENSCABG00000022967	GO:0048490
ENSCABG00000022967	GO:0035646
ENSCABG00000022967	GO:0043195
ENSCABG00000022967	GO:0033365
ENSCABG00000022967	GO:0019882
ENSCABG00000022967	GO:0061088
ENSCABG00000022967	GO:0051138
ENSCABG00000022967	GO:0098943
ENSCABG00000022967	GO:0048007
ENSCABG00000022967	GO:0048499
ENSCABG00000022967	GO:0016182
ENSCABG00000022967	GO:0098830
ENSCABG00000022970	GO:0006281
ENSCABG00000022970	GO:0005634
ENSCABG00000022970	GO:0005515
ENSCABG00000022970	GO:0000723
ENSCABG00000022970	GO:0006974
ENSCABG00000022970	GO:0006302
ENSCABG00000022970	GO:0030870
ENSCABG00000022970	GO:0007093
ENSCABG00000022970	GO:0007095
ENSCABG00000022970	GO:0008134
ENSCABG00000022970	GO:0047485
ENSCABG00000022970	GO:0035861
ENSCABG00000022970	GO:0003678
ENSCABG00000022970	GO:0032206
ENSCABG00000022970	GO:0032508
ENSCABG00000022970	GO:0008283
ENSCABG00000022970	GO:0097193
ENSCABG00000022970	GO:0016605
ENSCABG00000022970	GO:0000784
ENSCABG00000022970	GO:0031860
ENSCABG00000022970	GO:0031954
ENSCABG00000022970	GO:0033674
ENSCABG00000022970	GO:0001701
ENSCABG00000022970	GO:0042405
ENSCABG00000022970	GO:0050885
ENSCABG00000022970	GO:0003684
ENSCABG00000022970	GO:0005730
ENSCABG00000022970	GO:0005657
ENSCABG00000022970	GO:0090656
ENSCABG00000022970	GO:0000077
ENSCABG00000022970	GO:0045190
ENSCABG00000022970	GO:1904354
ENSCABG00000022970	GO:0090737
ENSCABG00000022970	GO:0001832
ENSCABG00000022971	GO:0005654
ENSCABG00000022971	GO:0005829
ENSCABG00000022971	GO:0005739
ENSCABG00000022971	GO:0120162
ENSCABG00000022971	GO:0070402
ENSCABG00000022971	GO:0051289
ENSCABG00000022971	GO:0006635
ENSCABG00000022971	GO:0008670
ENSCABG00000022972	GO:0005509
ENSCABG00000022972	GO:0055074
ENSCABG00000022972	GO:0007626
ENSCABG00000022972	GO:0005737
ENSCABG00000022972	GO:0005634
ENSCABG00000022972	GO:0098978
ENSCABG00000022972	GO:0045202
ENSCABG00000022972	GO:0098982
ENSCABG00000022972	GO:0030424
ENSCABG00000022972	GO:0008270
ENSCABG00000022972	GO:0043005
ENSCABG00000022972	GO:0043025
ENSCABG00000022972	GO:0005829
ENSCABG00000022972	GO:0030425
ENSCABG00000022972	GO:0010842
ENSCABG00000022972	GO:0071310
ENSCABG00000022972	GO:0044297
ENSCABG00000022972	GO:0035502
ENSCABG00000022972	GO:0098686
ENSCABG00000022972	GO:0007616
ENSCABG00000022972	GO:0072205
ENSCABG00000022972	GO:0060041
ENSCABG00000022972	GO:0072221
ENSCABG00000022972	GO:0007614
ENSCABG00000022972	GO:0099534
ENSCABG00000022972	GO:0099567
ENSCABG00000022972	GO:0072286
ENSCABG00000022972	GO:1900271
ENSCABG00000022973	GO:0005840
ENSCABG00000022973	GO:0006412
ENSCABG00000022973	GO:0003735
ENSCABG00000022973	GO:0005763
ENSCABG00000022974	GO:0090090
ENSCABG00000022974	GO:0005783
ENSCABG00000022974	GO:0045600
ENSCABG00000022974	GO:0043462
ENSCABG00000022974	GO:0045668
ENSCABG00000022974	GO:0045672
ENSCABG00000022974	GO:0045780
ENSCABG00000022974	GO:0051480
ENSCABG00000022977	GO:0005509
ENSCABG00000022977	GO:0005654
ENSCABG00000022977	GO:0005829
ENSCABG00000022977	GO:0001835
ENSCABG00000022980	GO:0004843
ENSCABG00000022980	GO:1990380
ENSCABG00000022981	GO:0000786
ENSCABG00000022981	GO:0046982
ENSCABG00000022981	GO:0005634
ENSCABG00000022981	GO:0003677
ENSCABG00000022982	GO:0004843
ENSCABG00000022982	GO:1990380
ENSCABG00000022984	GO:0005524
ENSCABG00000022984	GO:0006468
ENSCABG00000022984	GO:0004672
ENSCABG00000022984	GO:0005654
ENSCABG00000022984	GO:0016604
ENSCABG00000022984	GO:0004674
ENSCABG00000022984	GO:0035556
ENSCABG00000022984	GO:0030097
ENSCABG00000022984	GO:0097192
ENSCABG00000022984	GO:0071243
ENSCABG00000022985	GO:0005515
ENSCABG00000022985	GO:0000932
ENSCABG00000022986	GO:0005524
ENSCABG00000022986	GO:0006468
ENSCABG00000022986	GO:0004672
ENSCABG00000022986	GO:0004674
ENSCABG00000022986	GO:0018105
ENSCABG00000022987	GO:0016021
ENSCABG00000022987	GO:0015031
ENSCABG00000022988	GO:0008270
ENSCABG00000022988	GO:0005634
ENSCABG00000022988	GO:0003700
ENSCABG00000022988	GO:0006355
ENSCABG00000022988	GO:0003677
ENSCABG00000022988	GO:0043565
ENSCABG00000022988	GO:0003707
ENSCABG00000022988	GO:0004879
ENSCABG00000022989	GO:0008270
ENSCABG00000022989	GO:0003677
ENSCABG00000022990	GO:0005886
ENSCABG00000022990	GO:0010008
ENSCABG00000022990	GO:0018345
ENSCABG00000022990	GO:0008474
ENSCABG00000022990	GO:0072657
ENSCABG00000022992	GO:0003676
ENSCABG00000022992	GO:0000978
ENSCABG00000022992	GO:0001227
ENSCABG00000022992	GO:0000122
ENSCABG00000022992	GO:0006357
ENSCABG00000022992	GO:0003677
ENSCABG00000022992	GO:0003700
ENSCABG00000022992	GO:0007212
ENSCABG00000022993	GO:0000287
ENSCABG00000022993	GO:0005524
ENSCABG00000022993	GO:0016021
ENSCABG00000022993	GO:0015914
ENSCABG00000022993	GO:0000166
ENSCABG00000022993	GO:0005802
ENSCABG00000022993	GO:0140326
ENSCABG00000022994	GO:0003824
ENSCABG00000022994	GO:0005634
ENSCABG00000022994	GO:0005737
ENSCABG00000022995	GO:0003700
ENSCABG00000022995	GO:0006355
ENSCABG00000022995	GO:0003677
ENSCABG00000022995	GO:0005654
ENSCABG00000022995	GO:0005634
ENSCABG00000022995	GO:0035556
ENSCABG00000022995	GO:0016604
ENSCABG00000022995	GO:0045944
ENSCABG00000022995	GO:0045893
ENSCABG00000022995	GO:0000790
ENSCABG00000022995	GO:1905064
ENSCABG00000022995	GO:0033173
ENSCABG00000022997	GO:0005634
ENSCABG00000022997	GO:0004721
ENSCABG00000022997	GO:0008420
ENSCABG00000022997	GO:0070940
ENSCABG00000022997	GO:0005654
ENSCABG00000022997	GO:0043231
ENSCABG00000022997	GO:0005813
ENSCABG00000022997	GO:0005819
ENSCABG00000022997	GO:0032991
ENSCABG00000022997	GO:0030496
ENSCABG00000022997	GO:0000922
ENSCABG00000022997	GO:0006470
ENSCABG00000022997	GO:0051233
ENSCABG00000022997	GO:0010458
ENSCABG00000022997	GO:0001096
ENSCABG00000022997	GO:0030957
ENSCABG00000022997	GO:0043923
ENSCABG00000022998	GO:0030198
ENSCABG00000022998	GO:0031012
ENSCABG00000022998	GO:0008284
ENSCABG00000022998	GO:0043395
ENSCABG00000022999	GO:0031410
ENSCABG00000022999	GO:0005085
ENSCABG00000022999	GO:0046983
ENSCABG00000022999	GO:1903232
ENSCABG00000022999	GO:0031085
ENSCABG00000023000	GO:0055114
ENSCABG00000023000	GO:0016491
ENSCABG00000023001	GO:0005515
ENSCABG00000023002	GO:0003677
ENSCABG00000023002	GO:0005634
ENSCABG00000023002	GO:0008285
ENSCABG00000023002	GO:0010628
ENSCABG00000023002	GO:0043280
ENSCABG00000023002	GO:0008201
ENSCABG00000023002	GO:0048487
ENSCABG00000023002	GO:0090200
ENSCABG00000023002	GO:0071560
ENSCABG00000023002	GO:0010698
ENSCABG00000023002	GO:1903645
ENSCABG00000023002	GO:0043065
ENSCABG00000023002	GO:1903638
ENSCABG00000023003	GO:0005886
ENSCABG00000023003	GO:0007155
ENSCABG00000023003	GO:0005509
ENSCABG00000023003	GO:0007156
ENSCABG00000023003	GO:0016020
ENSCABG00000023004	GO:0016021
ENSCABG00000023005	GO:0003676
ENSCABG00000023006	GO:0016020
ENSCABG00000023006	GO:0005515
ENSCABG00000023006	GO:0004896
ENSCABG00000023007	GO:0055085
ENSCABG00000023007	GO:0022857
ENSCABG00000023007	GO:0005743
ENSCABG00000023007	GO:0005739
ENSCABG00000023008	GO:0008168
ENSCABG00000023008	GO:0008171
ENSCABG00000023008	GO:0047429
ENSCABG00000023008	GO:0005829
ENSCABG00000023009	GO:0016021
ENSCABG00000023009	GO:0004930
ENSCABG00000023009	GO:0007186
ENSCABG00000023009	GO:0045028
ENSCABG00000023009	GO:0007596
ENSCABG00000023009	GO:0015057
ENSCABG00000023009	GO:0070493
ENSCABG00000023010	GO:0016021
ENSCABG00000023010	GO:0004930
ENSCABG00000023010	GO:0007186
ENSCABG00000023012	GO:0005515
ENSCABG00000023012	GO:0007165
ENSCABG00000023012	GO:0030855
ENSCABG00000023012	GO:0035325
ENSCABG00000023012	GO:0016310
ENSCABG00000023012	GO:0019900
ENSCABG00000023012	GO:0036010
ENSCABG00000023013	GO:0005515
ENSCABG00000023016	GO:0005515
ENSCABG00000023017	GO:0005515
ENSCABG00000023017	GO:0070701
ENSCABG00000023018	GO:0003700
ENSCABG00000023018	GO:0006355
ENSCABG00000023020	GO:0005515
ENSCABG00000023020	GO:0030277
ENSCABG00000023021	GO:0004252
ENSCABG00000023021	GO:0006958
ENSCABG00000023021	GO:0006508
ENSCABG00000023021	GO:0006956
ENSCABG00000023021	GO:2000427
ENSCABG00000023022	GO:0006355
ENSCABG00000023022	GO:0032021
ENSCABG00000023022	GO:0005654
ENSCABG00000023022	GO:0005886
ENSCABG00000023022	GO:0016604
ENSCABG00000023022	GO:0034244
ENSCABG00000023022	GO:1900364
ENSCABG00000023023	GO:0005524
ENSCABG00000023023	GO:0003676
ENSCABG00000023023	GO:0055087
ENSCABG00000023024	GO:0005654
ENSCABG00000023024	GO:0005829
ENSCABG00000023024	GO:0005634
ENSCABG00000023024	GO:0005886
ENSCABG00000023024	GO:0006402
ENSCABG00000023024	GO:0110155
ENSCABG00000023025	GO:0016607
ENSCABG00000023025	GO:0006468
ENSCABG00000023025	GO:0004674
ENSCABG00000023025	GO:0046579
ENSCABG00000023025	GO:0017016
ENSCABG00000023026	GO:0004308
ENSCABG00000023026	GO:0043231
ENSCABG00000023026	GO:0030054
ENSCABG00000023026	GO:0005764
ENSCABG00000023026	GO:0009313
ENSCABG00000023026	GO:0016997
ENSCABG00000023027	GO:0005524
ENSCABG00000023027	GO:0003676
ENSCABG00000023027	GO:0042802
ENSCABG00000023027	GO:0005634
ENSCABG00000023027	GO:0005737
ENSCABG00000023027	GO:0016607
ENSCABG00000023027	GO:0000398
ENSCABG00000023027	GO:0006406
ENSCABG00000023027	GO:0010501
ENSCABG00000023027	GO:0003724
ENSCABG00000023027	GO:0000346
ENSCABG00000023027	GO:0032786
ENSCABG00000023027	GO:0046784
ENSCABG00000023027	GO:0008186
ENSCABG00000023027	GO:0005687
ENSCABG00000023027	GO:2000002
ENSCABG00000023027	GO:0000245
ENSCABG00000023027	GO:0008380
ENSCABG00000023027	GO:0005688
ENSCABG00000023027	GO:0017070
ENSCABG00000023027	GO:0030621
ENSCABG00000023027	GO:0043008
ENSCABG00000023027	GO:0005681
ENSCABG00000023029	GO:0005576
ENSCABG00000023029	GO:0042157
ENSCABG00000023029	GO:0034375
ENSCABG00000023029	GO:0034364
ENSCABG00000023029	GO:0034384
ENSCABG00000023029	GO:0033344
ENSCABG00000023029	GO:0005543
ENSCABG00000023029	GO:0034380
ENSCABG00000023029	GO:0034361
ENSCABG00000023029	GO:0034366
ENSCABG00000023029	GO:0034445
ENSCABG00000023029	GO:0034362
ENSCABG00000023029	GO:0005319
ENSCABG00000023029	GO:0043691
ENSCABG00000023029	GO:0016209
ENSCABG00000023029	GO:0034365
ENSCABG00000023030	GO:0005515
ENSCABG00000023030	GO:0005654
ENSCABG00000023030	GO:0043231
ENSCABG00000023030	GO:0005634
ENSCABG00000023030	GO:0070062
ENSCABG00000023030	GO:0005829
ENSCABG00000023030	GO:0031625
ENSCABG00000023030	GO:0030433
ENSCABG00000023030	GO:0043022
ENSCABG00000023030	GO:0042771
ENSCABG00000023030	GO:0071816
ENSCABG00000023030	GO:0005737
ENSCABG00000023030	GO:0016020
ENSCABG00000023030	GO:0071818
ENSCABG00000023030	GO:0005102
ENSCABG00000023030	GO:0006915
ENSCABG00000023030	GO:1990381
ENSCABG00000023030	GO:1904378
ENSCABG00000023030	GO:0018393
ENSCABG00000023030	GO:0071712
ENSCABG00000023030	GO:0030101
ENSCABG00000023030	GO:0010498
ENSCABG00000023030	GO:0061857
ENSCABG00000023030	GO:1904294
ENSCABG00000023030	GO:0051787
ENSCABG00000023030	GO:0002429
ENSCABG00000023033	GO:0005509
ENSCABG00000023033	GO:0051015
ENSCABG00000023033	GO:0005737
ENSCABG00000023033	GO:0005634
ENSCABG00000023033	GO:0005829
ENSCABG00000023033	GO:0030027
ENSCABG00000023033	GO:0030041
ENSCABG00000023033	GO:0048471
ENSCABG00000023033	GO:1900087
ENSCABG00000023033	GO:0001726
ENSCABG00000023033	GO:0071346
ENSCABG00000023033	GO:0032587
ENSCABG00000023033	GO:0005884
ENSCABG00000023033	GO:0008284
ENSCABG00000023033	GO:2000778
ENSCABG00000023033	GO:0030335
ENSCABG00000023033	GO:0006911
ENSCABG00000023033	GO:0090026
ENSCABG00000023033	GO:2000406
ENSCABG00000023033	GO:0016601
ENSCABG00000023033	GO:0042102
ENSCABG00000023033	GO:0048662
ENSCABG00000023033	GO:0051017
ENSCABG00000023033	GO:0001891
ENSCABG00000023033	GO:0034599
ENSCABG00000023033	GO:0050921
ENSCABG00000023033	GO:0071673
ENSCABG00000023033	GO:0097178
ENSCABG00000023033	GO:0048661
ENSCABG00000023033	GO:0030046
ENSCABG00000023033	GO:0051764
ENSCABG00000023033	GO:0071672
ENSCABG00000023033	GO:0071677
ENSCABG00000023033	GO:0090197
ENSCABG00000023033	GO:0090271
ENSCABG00000023035	GO:0005524
ENSCABG00000023035	GO:0007178
ENSCABG00000023035	GO:0004675
ENSCABG00000023035	GO:0006468
ENSCABG00000023035	GO:0004672
ENSCABG00000023035	GO:0016020
ENSCABG00000023035	GO:0001702
ENSCABG00000023035	GO:0007368
ENSCABG00000023035	GO:0007498
ENSCABG00000023035	GO:0007507
ENSCABG00000023035	GO:0004674
ENSCABG00000023035	GO:0019838
ENSCABG00000023035	GO:0048185
ENSCABG00000023035	GO:0030501
ENSCABG00000023035	GO:0030509
ENSCABG00000023035	GO:0032924
ENSCABG00000023035	GO:0045669
ENSCABG00000023035	GO:0009749
ENSCABG00000023035	GO:0120163
ENSCABG00000023035	GO:0001822
ENSCABG00000023035	GO:0060021
ENSCABG00000023035	GO:0005737
ENSCABG00000023035	GO:0032991
ENSCABG00000023035	GO:0042475
ENSCABG00000023035	GO:0007389
ENSCABG00000023035	GO:0009791
ENSCABG00000023035	GO:0009952
ENSCABG00000023035	GO:0048705
ENSCABG00000023035	GO:0030324
ENSCABG00000023035	GO:0000122
ENSCABG00000023035	GO:0035265
ENSCABG00000023035	GO:0032147
ENSCABG00000023035	GO:0006355
ENSCABG00000023035	GO:0001501
ENSCABG00000023035	GO:0043235
ENSCABG00000023035	GO:0001974
ENSCABG00000023035	GO:0031016
ENSCABG00000023035	GO:0007165
ENSCABG00000023035	GO:0048617
ENSCABG00000023035	GO:0030073
ENSCABG00000023035	GO:0004712
ENSCABG00000023035	GO:0009966
ENSCABG00000023035	GO:0001946
ENSCABG00000023035	GO:0060836
ENSCABG00000023035	GO:0032927
ENSCABG00000023035	GO:0060840
ENSCABG00000023035	GO:0060841
ENSCABG00000023035	GO:0061298
ENSCABG00000023036	GO:0003700
ENSCABG00000023036	GO:0006355
ENSCABG00000023038	GO:0016021
ENSCABG00000023038	GO:0004930
ENSCABG00000023038	GO:0007186
ENSCABG00000023039	GO:0016021
ENSCABG00000023039	GO:0004930
ENSCABG00000023039	GO:0007186
ENSCABG00000023040	GO:0016021
ENSCABG00000023040	GO:0004930
ENSCABG00000023040	GO:0007186
ENSCABG00000023041	GO:0016021
ENSCABG00000023041	GO:0004930
ENSCABG00000023041	GO:0007186
ENSCABG00000023041	GO:0005887
ENSCABG00000023041	GO:0005886
ENSCABG00000023041	GO:0042593
ENSCABG00000023041	GO:0032024
ENSCABG00000023041	GO:0051928
ENSCABG00000023041	GO:0030073
ENSCABG00000023041	GO:0045125
ENSCABG00000023041	GO:0070542
ENSCABG00000023043	GO:0000287
ENSCABG00000023043	GO:0006813
ENSCABG00000023043	GO:0005524
ENSCABG00000023043	GO:0016021
ENSCABG00000023043	GO:0016020
ENSCABG00000023043	GO:0000166
ENSCABG00000023043	GO:1902600
ENSCABG00000023043	GO:0008556
ENSCABG00000023043	GO:0008900
ENSCABG00000023044	GO:0005789
ENSCABG00000023044	GO:0032991
ENSCABG00000023045	GO:0055114
ENSCABG00000023045	GO:0016620
ENSCABG00000023045	GO:0051287
ENSCABG00000023045	GO:0050661
ENSCABG00000023045	GO:0006006
ENSCABG00000023047	GO:0005886
ENSCABG00000023047	GO:0043209
ENSCABG00000023047	GO:0043218
ENSCABG00000023051	GO:0016020
ENSCABG00000023051	GO:0050776
ENSCABG00000023051	GO:0005102
ENSCABG00000023051	GO:0043548
ENSCABG00000023051	GO:0014068
ENSCABG00000023052	GO:0005975
ENSCABG00000023052	GO:0016757
ENSCABG00000023053	GO:0008033
ENSCABG00000023053	GO:0034227
ENSCABG00000023053	GO:0002098
ENSCABG00000023053	GO:0000049
ENSCABG00000023054	GO:0005525
ENSCABG00000023054	GO:0016020
ENSCABG00000023055	GO:0005525
ENSCABG00000023055	GO:0016020
ENSCABG00000023056	GO:0005525
ENSCABG00000023056	GO:0016020
ENSCABG00000023059	GO:0003676
ENSCABG00000023059	GO:0006355
ENSCABG00000023060	GO:0016021
ENSCABG00000023060	GO:0004930
ENSCABG00000023060	GO:0007186
ENSCABG00000023060	GO:0004984
ENSCABG00000023061	GO:0005525
ENSCABG00000023062	GO:0003676
ENSCABG00000023063	GO:0008168
ENSCABG00000023063	GO:0032259
ENSCABG00000023063	GO:0005634
ENSCABG00000023063	GO:0005737
ENSCABG00000023063	GO:0006370
ENSCABG00000023063	GO:0004483
ENSCABG00000023063	GO:0097310
ENSCABG00000023066	GO:0006661
ENSCABG00000023066	GO:0070772
ENSCABG00000023066	GO:0043231
ENSCABG00000023066	GO:0005829
ENSCABG00000023066	GO:0010008
ENSCABG00000023067	GO:0003779
ENSCABG00000023067	GO:0007009
ENSCABG00000023067	GO:0097178
ENSCABG00000023067	GO:0005886
